"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-velvet-fabric","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Apple Velvet Fabric – Tatie Lou","39","355","Design Inspiration Take a walk on the wild side with this gorgeous twist on the leopard print!A choice of juicy apple, berry and peach to make a perfect complement to our Pachamama Collection.This collection will work perfectly in a Maximalist room where colour and pattern clash has no limits.Printed onto soft short pi","320","1989","","0","","0","Leopard Apple Velvet Fabric","27","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/leopard-apple-velvet-fabric","","","","","","223890","246","1.255","2","","7","2","1.670","113","38","18","11","","","","","3ebe772d8c780ef451e8ee73af7996b7","0.476","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-velvet-fabric"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-wallpaper","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Berry Wallpaper – Tatie Lou","35","327","Design Inspiration Take a walk on the wild side with this gorgeous apple leopard print!It has a gorgeous palette of sumptuous berry, purples and rich golden yellows. It would look amazing as a feature wall or in an entire room to bring a sense of colour and freshness.This stunning design can be used for a feature wall ","320","1989","","0","","0","Leopard Berry Wallpaper","23","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/leopard-berry-wallpaper","","","","","","229787","309","1.378","2","","9","2","1.670","115","38","19","12","","","","","44c96104600aee5d39d9f2ef443405ea","0.633","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-berry-wallpaper"
"https://www.tatielou.co.uk/products/burst-forest-place-mats","text/html; charset=utf-8","200","OK","Indexable","","Burst Forest 100% Linen Place Mat – Tatie Lou","45","418","Design Inspiration This beautiful design was inspired by the beautiful tiles of Portugal. Using colour and pattern to style to your dinner  parties Measurements 50cm x 35cm Product Details Composition Eco-Friendly Linen fabric Care Method Wash on machine cycle at 40°C Iron on a low heat not using steam, ironing print s","320","2016","","0","","0","Burst Forest 100% Linen Place Mat","33","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/burst-forest-place-mats","","","","","","225487","149","1.019","2","","5","1","0.830","113","38","18","11","","","","","a2edc2cb696bc1d3d9acb00c8f753894","0.387","","","","","HTTP/1.1","https://www.tatielou.co.uk/products/burst-forest-place-mats"
"https://www.tatielou.co.uk/collections/wallpaper-samples","text/html; charset=utf-8","200","OK","Indexable","","Wallpaper samples – Tatie Lou","29","273","Tatie Lou","9","60","","0","","0","Wallpaper samples","17","Ginkgo Blue Wallpaper Sample","28","Ginkgo Black Wallpaper Sample","29","","","","https://www.tatielou.co.uk/collections/wallpaper-samples","https://www.tatielou.co.uk/collections/wallpaper-samples?page=2","","","","","245350","111","0.875","2","","9","2","1.670","142","52","13","6","","","","","be3351c5a27107ad066470ac1c8aeacd","0.445","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/wallpaper-samples"
"https://www.tatielou.co.uk/collections/art-prints/products/lily-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Lily Pad Art Print – Tatie Lou","30","253","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Lily Pad Art Print","18","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/lily-art-print","","","","","","224118","131","0.984","2","","8","2","1.670","114","38","18","11","","","","","c076d2a8feeaa8eb80a0384f4ef1be70","0.451","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/lily-art-print"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Dusk Fabric Sample – Tatie Lou","38","364","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree.The Dusk colour would look stunning on a","320","2006","","0","","0","Margaux Dusk Fabric Sample","26","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/margaux-dusk-fabric-sample","","","","","","226562","252","1.267","2","","7","2","1.670","113","38","18","11","","","","","a2c957dd77a998fe2e71fb1bb3e5993a","0.507","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-fabric-sample"
"https://www.tatielou.co.uk/collections/art-prints/products/lily-art-print-1","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Lily Art Print – Tatie Lou","26","212","Design Inspiration This is a hand drawn contemporary botanical illustration. Printed onto a lovely textured paper (300 gsm) Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there may be slight differences ","320","1959","","0","","0","Lily Art Print","14","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/lily-art-print-1","","","","","","227707","131","0.967","2","","9","2","1.670","115","38","19","12","","","","","c1d2368d1a27218eb0aa3afacd250d3c","0.449","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/art-prints/products/lily-art-print-1"
"https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-table-runner","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue 100% Linen Table Runner – Tatie Lou","47","443","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth). It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow bringing a sense of colour and freshness to your table Measurements 50cm x 145cm Product Details Co","324","2037","","0","","0","Ginkgo Blue 100% Linen Table Runner","35","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/ginkgo-blue-table-runner","","","","","","227319","171","1.069","2","","7","2","1.670","113","38","18","11","","","","","ef7bba20b075ef775bc4a596d0e320b2","0.569","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/ginkgo/products/ginkgo-blue-table-runner"
"https://www.tatielou.co.uk/collections/shibori-arashi/products/rust-and-pink-arashi-wallpaper","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Rust and Pink Arashi Wallpaper – Tatie Lou","42","382","Design Inspiration This collection uses the &#39;Arashi&#39; (Storm in Japanese) Shibori technique to create the delicate striped repeat which resembles waves or ripples in water.Fabric is wrapped tightly around a thick pole with string and then pushed down to form ripples which is then dipped into the indigo vat several times","328","1982","","0","","0","Rust and Pink Arashi Wallpaper","30","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/rust-and-pink-arashi-wallpaper","","","","","","229108","296","1.372","2","","8","2","1.670","114","38","19","12","","","","","654b8323a7e05954968dc3ca51395fd5","0.440","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/shibori-arashi/products/rust-and-pink-arashi-wallpaper"
"https://www.tatielou.co.uk/collections/samples-only/products/rainbow-ginkgo-blue-velvet-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ginkgo Blue Velvet Fabric Sample – Tatie Lou","44","404","Design Inspiration This exquisitely beautiful hand drawn ginkgo leaf design is the second in Tatie Lou&#39;s new collection, Pachamama (Mother Earth).It has a gorgeous palette of sky blue, indigo, pale pink and lemon yellow. It looks amazing as a feature wall or in an entire room to bring a sense of colour and freshness.Pr","324","1995","","0","","0","Ginkgo Blue Velvet Fabric Sample","32","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/rainbow-ginkgo-blue-velvet-fabric-sample","","","","","","236678","260","1.214","2","","10","2","1.670","116","38","21","14","","","","","2c31fce9c5292337fe18130a1cb15a44","0.480","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/samples-only/products/rainbow-ginkgo-blue-velvet-fabric-sample"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-teal-drum-lampshade","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Teal Drum Lampshade – Tatie Lou","39","386","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree.Printed onto soft short pile velvet.The ","320","1978","","0","","0","Margaux Teal Drum Lampshade","27","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/margaux-teal-drum-lampshade","","","","","","256636","261","1.406","2","","9","2","1.670","115","38","20","13","","","","","fb2fe8efb1c7bbf54f7e69adb8d584c8","0.375","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-teal-drum-lampshade"
"https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-velvet-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Leopard Apple Velvet Fabric Sample – Tatie Lou","46","427","Design Inspiration Take a walk on the wild side with this gorgeous twist on the leopard print!A choice of juicy apple, berry and peach to make a perfect complement to our Pachamama Collection.This collection will work perfectly in a Maximalist room where colour and pattern clash has no limits.Printed onto soft short pi","320","1989","","0","","0","Leopard Apple Velvet Fabric Sample","34","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/leopard-apple-velvet-fabric-sample","","","","","","228865","247","1.227","2","","8","2","1.670","114","38","19","12","","","","","7c7df0c9ebe21e8485b322e215053c26","0.592","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/leopard/products/leopard-apple-velvet-fabric-sample"
"https://www.tatielou.co.uk/collections/shibori-arashi/products/arashi-shibori-art-print","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Arashi Shibori Art Print A4 – Tatie Lou","39","334","  Design Inspiration This is an A4 print taken from my Shibori Arashi pattern design. Printed onto a lovely white canvas textured paper (220 gsm).  Please note: This listing is for one leaf print only, frames are not included. I have tried to represent the colours in my prints as accurately as possible however there ma","320","1953","","0","","0","Arashi Shibori Art Print A4","27","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/arashi-shibori-art-print","","","","","","225883","124","0.960","2","","8","2","1.670","114","38","19","12","","","","","722b054bcece94fab521da954a1c4810","0.732","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/shibori-arashi/products/arashi-shibori-art-print"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-wallpaper","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Dusk Wallpaper – Tatie Lou","34","326","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree. The Dusk colourway would look striking ","320","1993","","0","","0","Margaux Dusk Wallpaper","22","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/margaux-dusk-wallpaper","","","","","","231888","301","1.371","2","","9","2","1.670","115","38","19","12","","","","","8019ea0dbac0e084790af8e3726445d3","0.418","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-dusk-wallpaper"
"https://www.tatielou.co.uk/collections/margaux/products/margaux-teal-wallpaper","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Margaux Teal Wallpaper – Tatie Lou","34","320","Design Inspiration Inspired by Indian block prints this intricately hand drawn design creates a stunning ornamental pattern of paisley, botanical leaves and shapes. The classic paisley design is thought to have been a representation of a floral spray combined with a cypress tree. The Teal colourway would look striking ","320","1989","","0","","0","Margaux Teal Wallpaper","22","Customer Reviews","16","Start the conversation","22","","","","https://www.tatielou.co.uk/products/margaux-teal-wallpaper","","","","","","231877","301","1.371","2","","9","2","1.670","115","38","19","12","","","","","6d5187334f5fe3abeda3a24cc0c1347a","0.879","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/margaux/products/margaux-teal-wallpaper"
"https://www.tatielou.co.uk/collections/shibori-arashi/products/rust-and-pink-arashi-fabric-sample","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Rust and Pink Arashi Velvet Fabric Sample – Tatie Lou","53","480","Design Inspiration This collection uses the &#39;Arashi&#39; (Storm in Japanese) Shibori technique to create the delicate striped repeat which resembles waves or ripples in water.Fabric is wrapped tightly around a thick pole with string and then pushed down to form ripples which is then dipped into the indigo vat several times","328","1982","","0","","0","Rust and Pink Arashi Velvet Fabric Sample","41","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/rust-and-pink-arashi-fabric-sample","","","","","","227281","287","1.354","2","","7","2","1.670","113","38","18","11","","","","","2f1dce595ec4c4cda6deccc107c66ea3","0.341","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/shibori-arashi/products/rust-and-pink-arashi-fabric-sample"
"https://www.tatielou.co.uk/collections/face-masks/products/copy-of-pink-floral-face-mask","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Diamond Face Mask – Tatie Lou","29","286","Product Description Airflow Sport Light for an eyelet knit, breathable mesh fabric which is naturally quick-drying. Please note that these are not medical grade masks and that wearing a face mask has no proven medical benefit considering the current global situation. Size Small: 11 cm height - 11 cm elastic at each end","320","1999","","0","","0","Diamond Face Mask","17","Start the conversation","22","Recently Viewed","15","","","","https://www.tatielou.co.uk/products/copy-of-pink-floral-face-mask","","","","","","231536","239","1.204","2","","8","2","1.670","114","38","19","12","","","","","a148860f5505dc1da05645c96ea25fc5","0.338","","","","","HTTP/1.1","https://www.tatielou.co.uk/collections/face-masks/products/copy-of-pink-floral-face-mask"
